window_start,window_end,symbol,avg_price,total_volume,buy_volume,sell_volume,high,low,open,close
2026-05-06 01:24:15,2026-05-06 01:24:20,XRPUSDT,1.417566666666666,11578.9,11436.300000000005,142.6,1.4178,1.4172,1.4172,1.4178
2026-05-06 01:24:15,2026-05-06 01:24:20,BTCUSDT,81280.88272388061,48.54897999999999,47.73758999999998,0.8113900000000004,81320.01,81258.16,81258.16,81299.88
2026-05-06 01:24:15,2026-05-06 01:24:20,BNBUSDT,633.7665408805033,36.02899999999998,35.44999999999998,0.579,633.92,633.63,633.64,633.85
2026-05-06 01:24:25,2026-05-06 01:24:30,BTCUSDT,81299.8890909091,0.2858600000000001,0.2763800000000001,0.0094799999999999,81299.89,81299.88,81299.89,81299.89
2026-05-06 01:24:20,2026-05-06 01:24:25,XRPUSDT,1.4178,447.6,447.6,0.0,1.4178,1.4178,1.4178,1.4178
2026-05-06 01:24:20,2026-05-06 01:24:25,ETHUSDT,2373.76,0.1403,0.0,0.1403,2373.76,2373.76,2373.76,2373.76
2026-05-06 01:24:20,2026-05-06 01:24:25,BTCUSDT,81299.88814814814,0.13942,0.0744,0.06502,81299.89,81299.88,81299.89,81299.89
2026-05-06 01:24:20,2026-05-06 01:24:25,SOLUSDT,86.84000000000002,12.117,0.0,12.117,86.84,86.84,86.84,86.84
2026-05-06 01:24:25,2026-05-06 01:24:30,XRPUSDT,1.417946753246755,38885.600000000006,37841.79999999999,1043.8,1.4181,1.4178,1.4178,1.4181
2026-05-06 01:24:20,2026-05-06 01:24:25,BNBUSDT,633.858,7.992,3.992,4.0,633.86,633.85,633.85,633.86
2026-05-06 01:24:25,2026-05-06 01:24:30,SOLUSDT,86.85000000000001,11.889,11.889,0.0,86.85,86.85,86.85,86.85
2026-05-06 01:24:25,2026-05-06 01:24:30,BNBUSDT,633.8513333333335,4.327,0.023,4.304,633.86,633.85,633.85,633.86
2026-05-06 01:24:25,2026-05-06 01:24:30,ETHUSDT,2373.766666666667,0.0787,0.0279999999999999,0.0507,2373.77,2373.76,2373.76,2373.77
2026-05-06 01:24:30,2026-05-06 01:24:35,BNBUSDT,633.8547368421055,0.2940000000000001,0.115,0.179,633.86,633.85,633.85,633.86
2026-05-06 01:24:30,2026-05-06 01:24:35,SOLUSDT,86.846,6.531,1.411,5.12,86.85,86.84,86.85,86.84
2026-05-06 01:24:30,2026-05-06 01:24:35,XRPUSDT,1.4182489361702129,321.4000000000001,321.4000000000001,0.0,1.4184,1.4181,1.4181,1.4184
2026-05-06 01:24:30,2026-05-06 01:24:35,BTCUSDT,81299.885,0.08031,0.00363,0.07668,81299.89,81299.88,81299.89,81299.88
2026-05-06 01:24:30,2026-05-06 01:24:35,ETHUSDT,2373.897487684727,42.05680000000001,41.50480000000001,0.552,2374.11,2373.76,2373.76,2374.11
2026-05-06 01:24:35,2026-05-06 01:24:40,BNBUSDT,633.8656000000001,1.4559999999999986,1.4559999999999986,0.0,633.88,633.86,633.86,633.88
2026-05-06 01:24:35,2026-05-06 01:24:40,SOLUSDT,86.844,15.345,12.302,3.043,86.85,86.84,86.84,86.84
2026-05-06 01:24:35,2026-05-06 01:24:40,XRPUSDT,1.4183083333333333,5711.700000000001,247.3,5464.4000000000015,1.4184,1.4183,1.4183,1.4183
2026-05-06 01:24:35,2026-05-06 01:24:40,ETHUSDT,2374.116666666667,0.7327999999999999,0.6106999999999999,0.1221,2374.12,2374.11,2374.11,2374.12
2026-05-06 01:24:40,2026-05-06 01:24:45,ETHUSDT,2374.1183333333324,5.1935,4.0136,1.1799,2374.12,2374.11,2374.11,2374.12
2026-05-06 01:24:40,2026-05-06 01:24:45,XRPUSDT,1.4183,19.9,0.0,19.9,1.4183,1.4183,1.4183,1.4183
2026-05-06 01:24:35,2026-05-06 01:24:40,BTCUSDT,81299.88615384615,0.06769,0.02921,0.03848,81299.89,81299.88,81299.88,81299.89
2026-05-06 01:24:40,2026-05-06 01:24:45,SOLUSDT,86.85,40.337,40.337,0.0,86.85,86.85,86.85,86.85
2026-05-06 01:24:45,2026-05-06 01:24:50,BTCUSDT,81299.88,0.00505,0.0,0.00505,81299.88,81299.88,81299.88,81299.88
2026-05-06 01:24:45,2026-05-06 01:24:50,XRPUSDT,1.4182617647058815,2929.500000000001,0.0,2929.500000000001,1.4183,1.4182,1.4183,1.4182
2026-05-06 01:24:40,2026-05-06 01:24:45,BNBUSDT,633.8766666666667,3.4660000000000006,0.303,3.1630000000000003,633.88,633.87,633.88,633.87
2026-05-06 01:24:45,2026-05-06 01:24:50,BNBUSDT,633.8766666666667,0.308,0.211,0.097,633.88,633.87,633.88,633.87
2026-05-06 01:24:45,2026-05-06 01:24:50,SOLUSDT,86.84818181818183,11.855,10.0,1.855,86.85,86.84,86.84,86.85
